timestamps,TP9,AF7,AF8,TP10,Right AUX
1733122816.363,-29.785,-36.133,-31.738,-36.133,0.000
1733122816.367,-41.992,-39.551,-30.273,-38.574,0.000
1733122816.371,-39.551,-37.598,-31.250,-30.762,0.000
1733122816.375,-27.344,-37.598,-29.297,-31.250,0.000
1733122816.379,-18.555,-38.086,-35.645,-30.273,0.000
1733122816.383,-16.113,-38.086,-36.621,-26.855,0.000
1733122816.386,-26.367,-31.738,-28.809,-23.438,0.000
1733122816.390,-35.156,-27.344,-26.367,-24.902,0.000
1733122816.394,-28.809,-35.645,-25.879,-18.555,0.000
1733122816.398,-18.555,-38.086,-23.926,-11.719,0.000
1733122816.402,-18.555,-31.738,-25.391,-24.414,0.000
1733122816.406,-31.250,-33.691,-27.832,-30.273,0.000
1733122816.410,0.000,-31.738,-29.785,-28.320,0.000
1733122816.414,0.000,-27.832,-34.668,-29.785,0.000
1733122816.418,0.000,-34.180,-38.574,-23.438,0.000
1733122816.422,0.000,-35.645,-35.645,-17.578,0.000
1733122816.425,0.000,-33.691,-32.715,-27.344,0.000
1733122816.429,0.000,-34.180,-31.250,-33.203,0.000
1733122816.433,0.000,-30.273,-31.250,-31.738,0.000
1733122816.437,0.000,-31.738,-34.668,-25.391,0.000
1733122816.441,0.000,-34.180,-36.133,-18.555,0.000
1733122816.445,0.000,-31.250,-33.691,-28.320,0.000
1733122816.449,0.000,-29.297,-34.668,-35.645,0.000
1733122816.453,0.000,-30.273,-33.691,-26.855,0.000
1733122816.457,-30.273,-33.203,-32.227,-18.555,0.000
1733122816.461,-26.855,-33.691,-30.762,-22.949,0.000
1733122816.465,-37.598,-37.109,-35.156,-28.809,0.000
1733122816.468,-46.875,-35.645,-33.691,-29.785,0.000
1733122816.472,-45.410,-32.715,-34.180,-30.273,0.000
1733122816.476,-29.785,-28.320,-41.504,-22.949,0.000
1733122816.480,-11.719,-25.879,-40.527,-13.672,0.000
1733122816.484,-20.508,-37.109,-33.203,-12.207,0.000
1733122816.488,-46.875,-43.457,-27.832,-16.602,0.000
1733122816.492,-46.875,-37.109,-30.762,-25.879,0.000
1733122816.496,-30.273,-34.668,-35.156,-30.273,0.000
1733122816.500,-24.414,-36.133,-34.668,-27.832,0.000
1733122816.504,-29.297,-39.062,-34.180,-31.250,0.000
1733122816.508,-45.410,-30.762,-36.621,-41.992,0.000
1733122816.511,-48.828,-25.879,-36.621,-39.062,0.000
1733122816.515,-37.598,-33.691,-32.715,-26.855,0.000
1733122816.519,-30.762,-31.738,-32.715,-28.809,0.000
1733122816.523,-36.133,-28.320,-39.551,-39.062,0.000
1733122816.527,-50.293,-32.715,-36.621,-38.574,0.000
1733122816.531,-51.758,-26.367,-27.832,-33.691,0.000
1733122816.535,-41.992,-17.090,-30.762,-41.016,0.000
1733122816.539,-31.250,-20.020,-31.738,-38.086,0.000
1733122816.543,-26.855,-25.391,-25.391,-28.809,0.000
1733122816.547,-47.363,-27.344,-21.484,-35.645,0.000
1733122816.550,-61.035,-18.555,-23.438,-42.480,0.000
1733122816.554,-55.664,-19.531,-24.902,-41.992,0.000
1733122816.558,-49.805,-23.926,-25.879,-43.945,0.000
1733122816.562,-48.340,-12.695,-31.738,-52.734,0.000
1733122816.566,-60.547,-10.254,-38.086,-55.664,0.000
1733122816.570,-72.266,-18.066,-34.668,-55.176,0.000
1733122816.574,-67.871,-24.414,-30.273,-53.223,0.000
1733122816.578,-58.105,-23.438,-37.109,-49.316,0.000
1733122816.582,-54.688,-15.137,-38.574,-57.129,0.000
1733122816.586,-57.129,-14.160,-42.480,-63.477,0.000
1733122816.589,-65.430,-13.672,-44.922,-61.523,0.000
1733122816.593,-66.406,-11.230,-39.062,-62.988,0.000
1733122816.597,-43.945,-11.719,-40.039,-61.523,0.000
1733122816.601,-29.785,-16.602,-38.574,-60.059,0.000
1733122816.605,-44.434,-13.672,-33.691,-68.359,0.000
1733122816.609,-67.383,-8.789,-35.645,-73.730,0.000
1733122816.613,-71.777,-11.719,-41.016,-71.289,0.000
1733122816.617,-70.801,-15.625,-42.969,-71.777,0.000
1733122816.621,-76.172,-16.602,-47.363,-70.801,0.000
1733122816.625,-84.961,-18.066,-43.945,-73.242,0.000
1733122816.629,-95.703,-15.625,-35.645,-79.102,0.000
1733122816.632,-92.773,-16.602,-37.598,-79.102,0.000
1733122816.636,-91.797,-16.113,-45.410,-84.961,0.000
1733122816.640,-83.984,-12.695,-43.945,-85.449,0.000
1733122816.644,-81.055,-12.695,-39.551,-79.590,0.000
1733122816.648,-104.492,-15.625,-39.551,-83.496,0.000
1733122816.652,-108.398,-15.625,-39.062,-83.984,0.000
1733122816.656,-98.633,-12.695,-38.086,-87.402,0.000
1733122816.660,-92.285,-11.230,-40.527,-87.402,0.000
1733122816.664,-81.055,-12.695,-45.898,-79.590,0.000
1733122816.668,-99.609,-15.137,-43.945,-85.449,0.000
1733122816.672,-110.352,-18.066,-32.715,-86.914,0.000
1733122816.675,-86.426,-17.578,-26.855,-74.219,0.000
1733122816.679,-74.707,-15.137,-26.367,-65.430,0.000
1733122816.683,-67.383,-9.766,-28.320,-62.500,0.000
1733122816.687,-70.801,-0.488,-31.250,-73.730,0.000
1733122816.691,-87.402,-2.930,-29.785,-85.449,0.000
1733122816.695,-85.938,-9.277,-33.203,-80.078,0.000
1733122816.699,-71.777,-9.277,-33.691,-73.242,0.000
1733122816.703,-63.965,-14.648,-31.738,-73.242,0.000
1733122816.707,-78.125,-17.578,-39.062,-82.031,0.000
1733122816.711,-85.938,-8.301,-38.086,-84.473,0.000
1733122816.715,-83.008,-6.348,-32.227,-81.543,0.000
1733122816.718,-75.195,-4.883,-28.320,-82.520,0.000
1733122816.722,-67.383,-4.395,-27.832,-78.125,0.000
1733122816.726,-77.637,-8.301,-34.180,-75.684,0.000
1733122816.730,-100.098,-4.883,-27.832,-80.078,0.000
1733122816.734,-100.098,-4.883,-22.461,-79.590,0.000
1733122816.738,-82.031,-8.789,-24.902,-72.754,0.000
1733122816.742,-82.031,-10.254,-25.879,-73.242,0.000
1733122816.746,-95.703,-11.230,-26.367,-81.055,0.000
1733122816.750,-107.422,-13.672,-25.391,-86.426,0.000
1733122816.754,-110.352,-18.066,-27.344,-94.727,0.000
1733122816.757,-99.609,-22.461,-29.297,-92.773,0.000
1733122816.761,-83.008,-30.762,-32.715,-81.055,0.000
1733122816.765,-86.914,-39.551,-28.809,-77.637,0.000
1733122816.769,-93.750,-49.316,-25.391,-78.125,0.000
1733122816.773,-85.449,-54.199,-28.320,-75.684,0.000
1733122816.777,-75.684,-59.082,-27.344,-75.195,0.000
1733122816.781,-56.152,-66.895,-27.832,-67.383,0.000
1733122816.785,-50.293,-73.730,-30.762,-58.594,0.000
1733122816.789,-71.777,-79.102,-28.320,-64.941,0.000
1733122816.793,-67.383,-74.219,-23.438,-62.012,0.000
1733122816.797,-50.781,-76.660,-26.367,-51.270,0.000
1733122816.800,-39.062,-83.496,-37.109,-56.152,0.000
1733122816.804,-36.133,-85.449,-37.598,-59.570,0.000
1733122816.808,-58.105,-90.332,-33.203,-57.129,0.000
1733122816.812,-66.406,-91.309,-34.180,-56.641,0.000
1733122816.816,-57.129,-84.961,-31.738,-55.176,0.000
1733122816.820,-52.734,-83.496,-28.809,-57.617,0.000
1733122816.824,-52.734,-89.844,-36.133,-56.641,0.000
1733122816.828,-64.941,-86.914,-43.457,-52.734,0.000
1733122816.832,-77.148,-78.125,-44.922,-61.523,0.000
1733122816.836,-71.289,-77.148,-41.016,-62.988,0.000
1733122816.840,-54.688,-75.195,-43.945,-57.617,0.000
1733122816.843,-52.734,-73.730,-41.504,-57.617,0.000
1733122816.847,-73.730,-72.266,-37.109,-63.965,0.000
1733122816.851,-78.613,-63.965,-41.504,-66.895,0.000
1733122816.855,-66.406,-61.523,-47.363,-63.477,0.000
1733122816.859,-56.641,-66.406,-48.340,-58.105,0.000
1733122816.863,-50.781,-62.500,-48.340,-54.199,0.000
1733122816.867,-58.594,-52.734,-45.410,-64.941,0.000
1733122816.871,-55.176,-48.340,-41.016,-57.617,0.000
1733122816.875,-41.016,-52.734,-37.598,-49.316,0.000
1733122816.879,-36.133,-60.059,-35.645,-51.758,0.000
1733122816.882,-30.273,-59.570,-40.039,-45.898,0.000
1733122816.886,-38.574,-62.500,-42.969,-46.875,0.000
1733122816.890,-51.270,-64.941,-44.434,-49.316,0.000
1733122816.894,-43.945,-62.012,-37.109,-42.480,0.000
1733122816.898,-36.133,-66.895,-36.133,-44.922,0.000
1733122816.902,-30.273,-73.242,-37.109,-40.527,0.000
1733122816.906,-41.992,-68.848,-35.645,-38.574,0.000
1733122816.910,-66.895,-60.059,-33.691,-56.641,0.000
1733122816.914,-67.871,-58.105,-28.809,-61.035,0.000
1733122816.918,-57.617,-61.035,-31.738,-57.617,0.000
1733122816.921,-54.199,-61.523,-42.969,-60.059,0.000
1733122816.925,-59.570,-60.547,-41.016,-58.594,0.000
1733122816.929,-76.660,-60.547,-35.645,-60.547,0.000
1733122816.933,-84.961,-58.105,-41.016,-60.547,0.000
1733122816.937,-73.730,-48.340,-43.457,-56.641,0.000
1733122816.941,-55.176,-44.922,-46.387,-51.758,0.000
1733122816.945,-62.012,-50.781,-43.457,-59.082,0.000
1733122816.949,-77.637,-51.270,-42.480,-61.035,0.000
1733122816.953,-72.266,-49.805,-46.387,-50.781,0.000
1733122816.957,-61.523,-48.828,-43.457,-56.152,0.000
1733122816.961,-44.922,-51.758,-44.434,-51.270,0.000
1733122816.964,-40.527,-53.711,-47.852,-41.016,0.000
1733122816.968,-52.246,-49.805,-46.875,-36.621,0.000
1733122816.972,-50.293,-44.434,-49.805,-24.902,0.000
1733122816.976,-33.691,-49.316,-51.270,-19.531,0.000
1733122816.980,-10.742,-45.898,-56.152,-12.207,0.000
1733122816.984,-8.301,-37.109,-54.199,-13.184,0.000
1733122816.988,-34.180,-36.133,-46.387,-32.715,0.000
1733122816.992,-40.527,-36.621,-46.387,-37.598,0.000
1733122816.996,-29.297,-37.109,-45.898,-27.832,0.000
1733122817.000,-23.438,-35.645,-38.086,-30.273,0.000
1733122817.004,-21.484,-36.621,-37.109,-37.109,0.000
1733122817.007,-31.738,-36.621,-42.480,-39.551,0.000
1733122817.011,-45.410,-34.180,-42.969,-45.898,0.000
1733122817.015,-44.434,-34.180,-37.109,-50.293,0.000
1733122817.019,-32.227,-38.086,-34.180,-41.504,0.000
1733122817.023,-29.785,-39.551,-36.621,-41.016,0.000
1733122817.027,-48.340,-35.645,-28.320,-51.270,0.000
1733122817.031,-61.035,-36.621,-22.461,-56.152,0.000
1733122817.035,-50.293,-41.504,-23.438,-48.828,0.000
1733122817.039,-42.969,-44.922,-24.902,-43.457,0.000
1733122817.043,-42.480,-42.480,-20.996,-43.457,0.000
1733122817.046,-52.246,-35.156,-20.020,-43.945,0.000
1733122817.050,-63.477,-28.320,-29.785,-47.852,0.000
1733122817.054,-51.270,-29.785,-33.691,-39.062,0.000
1733122817.058,-36.133,-27.344,-32.227,-30.762,0.000
1733122817.062,-26.367,-26.367,-32.715,-36.133,0.000
1733122817.066,-27.832,-33.691,-36.621,-38.574,0.000
1733122817.070,-35.645,-28.809,-37.598,-35.645,0.000
1733122817.074,-34.180,-23.926,-38.574,-30.762,0.000
1733122817.078,-33.691,-25.879,-40.039,-32.227,0.000
1733122817.082,-31.738,-32.715,-40.527,-35.156,0.000
1733122817.086,-37.598,-32.227,-41.992,-32.715,0.000
1733122817.089,-67.383,-27.344,-36.621,-47.363,0.000
1733122817.093,-70.801,-27.344,-31.250,-52.734,0.000
1733122817.097,-50.781,-30.762,-31.738,-36.133,0.000
1733122817.101,-52.734,-28.809,-25.879,-37.109,0.000
1733122817.105,-62.012,-21.484,-25.391,-51.758,0.000
1733122817.109,-68.848,-21.973,-26.855,-53.711,0.000
1733122817.113,-59.082,-20.996,-20.996,-43.457,0.000
1733122817.117,-41.992,-17.090,-16.602,-38.086,0.000
1733122817.121,-36.621,-20.508,-18.555,-39.551,0.000
1733122817.125,-43.945,-23.926,-18.555,-44.434,0.000
1733122817.129,-61.523,-20.508,-19.043,-52.734,0.000
1733122817.132,-58.594,-13.184,-19.531,-41.992,0.000
1733122817.136,-44.922,-15.137,-10.742,-32.227,0.000
1733122817.140,-33.691,-20.020,-8.301,-33.691,0.000
1733122817.144,-28.320,-15.625,-14.648,-22.949,0.000
1733122817.148,-42.480,-6.348,-21.973,-23.438,0.000
1733122817.152,-38.574,2.441,-24.902,-27.344,0.000
1733122817.156,-35.156,-8.301,-20.020,-24.902,0.000
1733122817.160,-39.551,-12.695,-22.949,-35.156,0.000
1733122817.164,-34.180,-8.301,-28.809,-34.668,0.000
1733122817.168,-49.316,-8.789,-34.180,-40.039,0.000
1733122817.172,-56.641,-7.812,-33.691,-41.504,0.000
1733122817.175,-56.152,-10.742,-35.645,-40.039,0.000
1733122817.179,-49.316,-14.160,-37.598,-43.457,0.000
1733122817.183,-37.109,-15.625,-32.715,-40.039,0.000
1733122817.187,-47.852,-13.184,-31.738,-44.922,0.000
1733122817.191,-57.617,-11.719,-33.203,-55.176,0.000
1733122817.195,-49.316,-3.906,-31.738,-63.965,0.000
1733122817.199,-38.086,-0.488,-23.926,-62.500,0.000
1733122817.203,-42.969,-8.789,-20.020,-61.035,0.000
1733122817.207,-57.617,-11.230,-24.414,-66.406,0.000
1733122817.211,-69.336,-10.254,-24.414,-64.453,0.000
1733122817.214,-65.430,-14.160,-23.926,-55.664,0.000
1733122817.218,-44.434,-16.602,-23.926,-41.992,0.000
1733122817.222,-37.598,-20.996,-26.855,-36.133,0.000
1733122817.226,-47.852,-25.879,-26.855,-37.598,0.000
1733122817.230,-53.223,-22.461,-20.020,-32.715,0.000
1733122817.234,-45.898,-24.902,-20.508,-21.973,0.000
1733122817.238,-42.480,-28.320,-23.438,-13.672,0.000
1733122817.242,-50.781,-30.273,-28.809,-26.855,0.000
1733122817.246,-56.152,-29.785,-29.297,-35.645,0.000
1733122817.250,-70.312,-26.367,-31.250,-41.016,0.000
1733122817.254,-67.383,-27.832,-36.133,-46.387,0.000
1733122817.257,-53.711,-25.391,-25.391,-40.527,0.000
1733122817.261,-51.758,-26.367,-18.066,-34.180,0.000
1733122817.265,-62.012,-30.273,-22.461,-30.762,0.000
1733122817.269,-69.336,-17.578,-20.996,-30.273,0.000
1733122817.273,-59.570,-14.160,-20.508,-32.227,0.000
1733122817.277,-54.199,-25.879,-22.949,-31.738,0.000
1733122817.281,-46.875,-31.250,-23.438,-24.414,0.000
1733122817.285,-48.828,-32.227,-28.320,-28.809,0.000
1733122817.289,-53.711,-30.762,-30.762,-35.645,0.000
1733122817.293,-48.340,-36.133,-32.227,-30.762,0.000
1733122817.296,-35.156,-38.086,-30.762,-23.438,0.000
1733122817.300,-22.949,-35.156,-27.344,-20.996,0.000
1733122817.304,-19.531,-35.645,-31.250,-17.578,0.000
1733122817.308,-27.832,-38.574,-32.715,-22.461,0.000
1733122817.312,-29.785,-36.133,-26.855,-25.391,0.000
1733122817.316,-14.160,-35.156,-26.367,-19.043,0.000
1733122817.320,3.906,-33.691,-24.414,-9.277,0.000
1733122817.324,-5.371,-42.480,-26.367,-5.859,0.000
1733122817.328,-28.320,-42.969,-30.762,-14.160,0.000
1733122817.332,-29.297,-29.297,-33.203,-16.602,0.000
1733122817.336,-18.555,-37.109,-28.809,-15.625,0.000
1733122817.339,-21.973,-50.781,-27.344,-30.273,0.000
1733122817.343,-27.344,-58.594,-34.180,-33.203,0.000
1733122817.347,-42.480,-63.965,-33.203,-33.203,0.000
1733122817.351,-54.688,-71.777,-33.203,-37.598,0.000
1733122817.355,-44.434,-78.613,-34.668,-34.668,0.000
1733122817.359,-34.180,-78.125,-33.203,-36.133,0.000
1733122817.363,-33.203,-83.008,-35.156,-37.598,0.000
1733122817.367,-53.223,-84.961,-36.133,-43.945,0.000
1733122817.371,-56.152,-78.613,-32.227,-43.457,0.000
1733122817.375,-33.691,-72.266,-32.715,-34.180,0.000
1733122817.378,-27.832,-73.242,-37.598,-33.203,0.000
1733122817.382,-24.902,-79.590,-36.621,-23.438,0.000
1733122817.386,-28.320,-76.660,-33.203,-18.066,0.000
1733122817.390,-30.273,-72.266,-32.227,-26.367,0.000
1733122817.394,-23.438,-81.543,-36.133,-22.949,0.000
1733122817.398,-20.508,-89.355,-40.039,-19.043,0.000
1733122817.402,-13.184,-89.355,-38.086,-16.602,0.000
1733122817.406,-14.648,-85.938,-38.574,-19.531,0.000
1733122817.410,-20.508,-80.078,-41.016,-28.320,0.000
1733122817.414,-17.578,-87.891,-43.457,-23.438,0.000
1733122817.418,-15.625,-87.402,-42.969,-18.066,0.000
1733122817.421,-9.277,-75.195,-39.062,-17.090,0.000
1733122817.425,-15.137,-70.312,-41.504,-21.484,0.000
1733122817.429,-30.273,-67.871,-38.574,-24.414,0.000
1733122817.433,-36.133,-64.453,-33.691,-23.926,0.000
1733122817.437,-45.410,-59.082,-34.668,-31.738,0.000
1733122817.441,-47.363,-57.129,-33.203,-32.227,0.000
1733122817.445,-50.781,-53.223,-33.691,-34.668,0.000
1733122817.449,-62.012,-47.363,-30.273,-39.551,0.000
1733122817.453,-64.453,-52.246,-34.668,-42.480,0.000
1733122817.457,-56.152,-57.617,-40.039,-41.016,0.000
1733122817.461,-33.691,-51.758,-30.762,-28.809,0.000
1733122817.464,-22.949,-54.199,-26.855,-20.508,0.000
1733122817.468,-25.391,-44.922,-35.156,-24.414,0.000
1733122817.472,-27.344,-37.109,-40.039,-22.949,0.000
1733122817.476,-25.879,-45.410,-40.039,-8.301,0.000
1733122817.480,-9.277,-42.480,-29.785,2.441,0.000
1733122817.484,0.977,-37.109,-27.832,0.000,0.000
1733122817.488,-16.113,-30.273,-40.039,-10.742,0.000
1733122817.492,-24.414,-29.297,-34.668,-13.672,0.000
1733122817.496,-17.578,-36.621,-36.133,-14.648,0.000
1733122817.500,-13.184,-40.039,-44.434,-17.090,0.000
1733122817.504,-11.719,-42.480,-45.898,-9.766,0.000
1733122817.507,-22.461,-42.969,-50.293,-17.090,0.000
1733122817.511,-30.273,-32.715,-53.711,-27.344,0.000
1733122817.515,-24.414,-26.367,-53.223,-23.926,0.000
1733122817.519,-12.207,-26.855,-53.711,-18.066,0.000
1733122817.523,-10.742,-23.438,-56.641,-11.719,0.000
1733122817.527,-27.344,-20.508,-53.711,-28.320,0.000
1733122817.531,-36.621,-21.484,-50.781,-34.180,0.000
1733122817.535,-37.109,-19.531,-51.758,-34.668,0.000
1733122817.539,-34.180,-17.578,-55.664,-43.945,0.000
1733122817.543,-29.785,-23.926,-56.641,-38.086,0.000
1733122817.546,-38.574,-30.762,-51.758,-35.645,0.000
1733122817.550,-45.898,-20.508,-50.781,-37.598,0.000
1733122817.554,-37.109,-19.531,-58.105,-40.039,0.000
1733122817.558,-20.996,-25.879,-52.734,-33.691,0.000
1733122817.562,-4.395,-27.344,-44.922,-12.695,0.000
1733122817.566,-3.418,-26.855,-52.246,-6.836,0.000
1733122817.570,-16.602,-19.043,-57.129,-18.555,0.000
1733122817.574,-7.324,-24.414,-60.059,-13.672,0.000
1733122817.578,7.324,-27.832,-67.871,-11.719,0.000
1733122817.582,7.812,-27.344,-72.266,-18.066,0.000
1733122817.586,5.859,-31.738,-73.730,-4.883,0.000
1733122817.589,1.953,-31.250,-78.125,0.488,0.000
1733122817.593,2.441,-27.344,-77.637,-3.906,0.000
1733122817.597,11.719,-27.832,-79.590,-5.859,0.000
1733122817.601,16.602,-34.180,-86.426,-2.930,0.000
1733122817.605,18.066,-35.156,-84.961,5.859,0.000
1733122817.609,15.625,-27.832,-81.543,8.301,0.000
1733122817.613,12.695,-14.648,-85.938,2.930,0.000
1733122817.617,34.668,-5.859,-87.891,3.418,0.000
1733122817.621,50.781,-13.672,-91.797,13.672,0.000
1733122817.625,39.062,-20.508,-94.727,14.160,0.000
1733122817.629,24.902,-22.949,-94.238,10.742,0.000
1733122817.632,23.926,-26.367,-96.191,8.789,0.000
1733122817.636,34.668,-29.785,-96.680,13.672,0.000
1733122817.640,48.340,-33.691,-95.215,29.297,0.000
1733122817.644,55.664,-35.156,-95.703,40.527,0.000
1733122817.648,49.805,-39.062,-93.750,34.668,0.000
1733122817.652,56.641,-41.992,-86.426,45.410,0.000
1733122817.656,79.590,-42.480,-83.008,69.824,0.000
1733122817.660,87.891,-40.039,-81.055,74.219,0.000
1733122817.664,90.820,-41.504,-77.148,83.496,0.000
1733122817.668,83.008,-41.992,-81.543,81.543,0.000
1733122817.671,74.219,-38.574,-84.961,65.430,0.000
1733122817.675,88.867,-42.480,-81.055,73.242,0.000
1733122817.679,100.586,-41.016,-83.496,81.543,0.000
1733122817.683,97.656,-39.062,-83.008,80.566,0.000
1733122817.687,88.867,-33.691,-80.078,79.102,0.000
1733122817.691,77.148,-27.344,-77.637,69.336,0.000
1733122817.695,87.891,-32.715,-70.801,79.102,0.000
1733122817.699,100.586,-34.180,-75.195,92.285,0.000
1733122817.703,88.379,-28.320,-80.566,88.379,0.000
1733122817.707,72.266,-21.484,-79.590,73.730,0.000
1733122817.710,63.477,-22.949,-78.613,59.570,0.000
1733122817.714,72.266,-29.785,-82.520,59.082,0.000
1733122817.718,85.938,-32.227,-89.355,63.965,0.000
1733122817.722,88.867,-28.320,-83.008,69.336,0.000
1733122817.726,86.914,-23.926,-74.707,69.824,0.000
1733122817.730,79.102,-23.926,-73.730,60.547,0.000
1733122817.734,78.613,-24.414,-71.289,55.176,0.000
1733122817.738,79.590,-21.973,-65.430,58.105,0.000
1733122817.742,76.172,-30.762,-65.918,66.406,0.000
1733122817.746,70.801,-30.762,-62.012,68.848,0.000
1733122817.750,55.664,-18.555,-57.129,56.641,0.000
1733122817.753,52.734,-15.137,-53.223,54.199,0.000
1733122817.757,61.523,-20.508,-47.852,62.012,0.000
1733122817.761,70.312,-23.926,-46.875,69.336,0.000
1733122817.765,67.383,-19.043,-51.270,64.453,0.000
1733122817.769,47.363,-18.066,-56.641,47.852,0.000
1733122817.773,43.457,-20.996,-63.477,32.715,0.000
1733122817.777,52.734,-23.438,-60.059,31.738,0.000
1733122817.781,57.617,-21.484,-51.758,38.086,0.000
1733122817.785,49.316,-23.438,-50.293,43.945,0.000
1733122817.789,27.832,-23.438,-49.805,33.203,0.000
1733122817.793,18.066,-15.137,-51.270,20.508,0.000
1733122817.796,20.508,-14.648,-49.316,28.809,0.000
1733122817.800,24.414,-7.324,-43.945,41.016,0.000
1733122817.804,28.320,-3.906,-41.992,45.410,0.000
1733122817.808,16.602,-4.883,-39.551,31.250,0.000
1733122817.812,-3.906,-0.977,-45.898,0.000,0.000
1733122817.816,-6.348,-10.254,-52.734,-8.789,0.000
1733122817.820,7.324,-10.254,-51.758,-1.465,0.000
1733122817.824,12.207,-2.441,-52.246,4.395,0.000
1733122817.828,-0.977,-4.395,-50.781,0.977,0.000
1733122817.832,-9.766,-4.395,-44.922,-6.348,0.000
1733122817.835,0.977,-4.883,-44.434,0.488,0.000
1733122817.839,16.602,-4.395,-43.945,13.184,0.000
1733122817.843,17.578,-7.324,-40.527,20.508,0.000
1733122817.847,3.418,-10.742,-40.039,21.973,0.000
1733122817.851,-11.719,-10.254,-34.668,9.766,0.000
1733122817.855,-10.254,-9.277,-31.250,1.465,0.000
1733122817.859,-0.977,-10.254,-30.762,6.348,0.000
1733122817.863,0.977,-15.137,-33.691,17.090,0.000
1733122817.867,-12.207,-16.113,-33.203,10.742,0.000
1733122817.871,-28.320,-15.137,-32.227,-14.160,0.000
1733122817.875,-22.461,-9.277,-39.551,-17.090,0.000
1733122817.878,-11.230,-6.836,-38.086,-10.742,0.000
1733122817.882,-6.348,-12.207,-41.016,-2.930,0.000
1733122817.886,-10.742,-16.602,-41.016,2.441,0.000
1733122817.890,-22.461,-17.090,-39.551,-11.230,0.000
1733122817.894,-25.391,-13.672,-42.480,-21.973,0.000
1733122817.898,-27.344,-11.719,-36.621,-27.344,0.000
1733122817.902,-21.973,-10.742,-35.156,-25.391,0.000
1733122817.906,-18.555,-17.578,-36.621,-17.578,0.000
1733122817.910,-35.645,-10.742,-35.645,-35.156,0.000
1733122817.914,-43.945,-0.977,-41.016,-49.316,0.000
1733122817.918,-31.250,-5.371,-43.457,-41.992,0.000
1733122817.921,-18.066,-15.137,-40.527,-22.461,0.000
1733122817.925,-21.484,-20.020,-37.598,-17.578,0.000
1733122817.929,-33.691,-18.555,-38.574,-38.086,0.000
1733122817.933,-36.621,-17.090,-42.969,-46.387,0.000
1733122817.937,-22.949,-22.461,-45.898,-31.738,0.000
1733122817.941,-4.883,-29.785,-44.434,-8.789,0.000
1733122817.945,-4.395,-31.250,-40.527,-5.859,0.000
1733122817.949,-23.438,-41.504,-40.527,-23.926,0.000
1733122817.953,-38.086,-55.176,-42.969,-37.598,0.000
1733122817.957,-26.855,-65.430,-36.621,-35.645,0.000
1733122817.961,-11.719,-65.918,-36.133,-20.020,0.000
1733122817.964,-10.254,-60.547,-38.574,-7.324,0.000
1733122817.968,-22.949,-59.082,-35.645,-13.672,0.000
1733122817.972,-33.691,-56.152,-29.297,-22.461,0.000
1733122817.976,-33.691,-62.500,-27.344,-19.531,0.000
1733122817.980,-25.391,-67.871,-32.715,-14.648,0.000
1733122817.984,-21.484,-72.754,-35.156,-9.766,0.000
1733122817.988,-31.738,-70.801,-35.645,-12.207,0.000
1733122817.992,-43.457,-59.570,-37.598,-34.180,0.000
1733122817.996,-33.691,-56.152,-41.504,-39.551,0.000
1733122818.000,-22.461,-53.223,-41.016,-29.297,0.000
1733122818.004,-19.043,-55.176,-42.480,-20.020,0.000
1733122818.007,-29.785,-62.988,-41.016,-21.973,0.000
1733122818.011,-38.574,-58.594,-38.574,-37.109,0.000
1733122818.015,-26.855,-49.316,-38.086,-35.156,0.000
1733122818.019,-10.742,-45.410,-39.551,-23.438,0.000
1733122818.023,-12.695,-48.828,-43.457,-18.066,0.000
1733122818.027,-23.926,-52.246,-48.340,-21.484,0.000
1733122818.031,-30.762,-46.875,-51.270,-29.785,0.000
1733122818.035,-29.785,-40.527,-49.805,-31.738,0.000
1733122818.039,-20.996,-41.504,-45.410,-22.461,0.000
1733122818.043,-11.719,-52.734,-46.387,-8.789,0.000
1733122818.046,-20.996,-58.594,-45.898,-3.906,0.000
1733122818.050,-37.109,-46.387,-40.039,-25.879,0.000
1733122818.054,-31.738,-41.992,-37.598,-32.715,0.000
1733122818.058,-20.020,-40.527,-31.738,-16.602,0.000
1733122818.062,-17.090,-38.574,-30.762,-6.836,0.000
1733122818.066,-30.762,-45.410,-36.133,-12.207,0.000
1733122818.070,-55.176,-51.270,-41.504,-31.738,0.000
1733122818.074,-60.059,-53.223,-44.434,-31.738,0.000
1733122818.078,-46.875,-50.293,-45.410,-11.719,0.000
1733122818.082,-33.691,-42.480,-42.480,-7.324,0.000
1733122818.085,-30.762,-39.062,-40.039,-12.207,0.000
1733122818.089,-41.504,-37.109,-40.527,-27.344,0.000
1733122818.093,-40.527,-33.691,-42.480,-38.086,0.000
1733122818.097,-22.949,-28.320,-42.969,-26.855,0.000
1733122818.101,-5.371,-30.762,-41.992,-9.766,0.000
1733122818.105,-6.348,-33.691,-48.828,-6.836,0.000
1733122818.109,-20.996,-26.855,-52.734,-23.926,0.000
1733122818.113,-26.367,-24.414,-50.781,-41.016,0.000
1733122818.117,-17.090,-24.414,-42.969,-31.250,0.000
1733122818.121,-2.441,-22.949,-43.457,-18.555,0.000
1733122818.125,-4.883,-18.555,-52.734,-22.949,0.000
1733122818.128,-30.273,-22.461,-54.688,-40.527,0.000
1733122818.132,-41.016,-24.414,-52.734,-54.199,0.000
1733122818.136,-30.762,-20.508,-51.270,-49.316,0.000
